1480895575531454464,search,1041,Shanghai,101.226.166.233,200,CN,CHN,China,Other,,31.0456,121.3997,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_followers_count%3A%5B%22100%22%20TO%20%22199%22%5D&amp;query&amp;rows=15&amp;start=15,23,GET /search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_followers_count%3A%5B%22100%22%20TO%20%22199%22%5D&amp;query&amp;rows=15&amp;start=15 HTTP/1.1,,2014-05-04T06:40:22Z,/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_followers_count%3A%5B%22100%22%20TO%20%22199%22%5D&amp;query&amp;rows=15&amp;start=15,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider",Chrome,21,04481877-bd63-43ea-9648-a0c990c8246a
1480895575531454465,search,1041,Shanghai,101.226.166.231,200,CN,CHN,China,Other,,31.0456,121.3997,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_followers_count%3A%5B%22500%22%20TO%20%22599%22%5D&amp;query&amp;rows=15&amp;start=0,23,GET /search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_followers_count%3A%5B%22500%22%20TO%20%22599%22%5D&amp;query&amp;rows=15&amp;start=0 HTTP/1.1,,2014-05-04T06:40:26Z,/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_followers_count%3A%5B%22500%22%20TO%20%22599%22%5D&amp;query&amp;rows=15&amp;start=0,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider",Chrome,21,7c97b0d9-48a4-4a54-a945-db2e6c0b94d1
1480895575531454466,search,1041,Shanghai,101.226.166.232,200,CN,CHN,China,Other,,31.0456,121.3997,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_followers_count%3A%5B%22700%22%20TO%20%22799%22%5D&amp;query&amp;rows=15&amp;start=15,23,GET /search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_followers_count%3A%5B%22700%22%20TO%20%22799%22%5D&amp;query&amp;rows=15&amp;start=15 HTTP/1.1,,2014-05-04T06:40:26Z,/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_followers_count%3A%5B%22700%22%20TO%20%22799%22%5D&amp;query&amp;rows=15&amp;start=15,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider",Chrome,21,fb9b2655-f086-4780-bd66-33b8ba661cfe
1480895575531454467,pig,1041,Hyderabad,122.175.18.128,200,IN,IND,India,Other,,17.3753,78.4744,GET,Linux,,HTTP/1.1,,-,02,GET /pig/ HTTP/1.1,,2014-05-04T06:40:29Z,/pig/,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36",Chrome,30,d05d365a-4264-4517-a76c-c24b7094665f
1480895575531454468,static,1041,Beijing,180.76.6.144,200,CN,CHN,China,Spider,js,39.9289,116.3883,GET,Other,,HTTP/1.1,,-,22,GET /static/ext/jqCron/jqCron.min.js HTTP/1.1,ext,2014-05-04T06:41:20Z,/static/ext/jqCron/jqCron.min.js,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),Other,,b0997123-12d0-4f8c-a9ee-417b1dc03c3b
1480895575531454469,search,1041,Shanghai,101.226.166.232,200,CN,CHN,China,Other,,31.0456,121.3997,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_location%3A%22espa%C3%B1a%22&amp;query&amp;rows=15&amp;start=0,23,GET /search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_location%3A%22espa%C3%B1a%22&amp;query&amp;rows=15&amp;start=0 HTTP/1.1,,2014-05-04T06:42:29Z,/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_location%3A%22espa%C3%B1a%22&amp;query&amp;rows=15&amp;start=0,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider",Chrome,21,ad8723d3-74cb-4571-aa7c-c33248d3c943
1480895575532503040,search,1041,Shanghai,101.226.166.233,200,CN,CHN,China,Other,,31.0456,121.3997,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_location%3A%22london%22&amp;query&amp;rows=15&amp;start=30,23,GET /search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_location%3A%22london%22&amp;query&amp;rows=15&amp;start=30 HTTP/1.1,,2014-05-04T06:42:32Z,/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_location%3A%22london%22&amp;query&amp;rows=15&amp;start=30,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider",Chrome,21,04d55576-0baf-4311-90a8-b3ab13d4ba0f
1480895575532503041,search,1041,Shanghai,101.226.167.249,200,CN,CHN,China,Other,,31.0456,121.3997,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%220%22%20TO%20%22999%22%5D%7Cuser_followers_count%3A%5B%22900%22%20TO%20%22999%22%5D&amp;query&amp;rows=15&amp;start=15,23,GET /search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%220%22%20TO%20%22999%22%5D%7Cuser_followers_count%3A%5B%22900%22%20TO%20%22999%22%5D&amp;query&amp;rows=15&amp;start=15 HTTP/1.1,,2014-05-04T06:42:33Z,/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%220%22%20TO%20%22999%22%5D%7Cuser_followers_count%3A%5B%22900%22%20TO%20%22999%22%5D&amp;query&amp;rows=15&amp;start=15,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider",Chrome,21,a0968ba2-ca9d-4f12-9bb9-23086adbce32
1480895575532503042,search,1041,Shanghai,101.226.167.254,200,CN,CHN,China,Other,,31.0456,121.3997,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%220%22%20TO%20%22999%22%5D%7Cuser_followers_count%3A%5B%22900%22%20TO%20%22999%22%5D&amp;query&amp;rows=15&amp;start=0,23,GET /search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%220%22%20TO%20%22999%22%5D%7Cuser_followers_count%3A%5B%22900%22%20TO%20%22999%22%5D&amp;query&amp;rows=15&amp;start=0 HTTP/1.1,,2014-05-04T06:42:33Z,/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%220%22%20TO%20%22999%22%5D%7Cuser_followers_count%3A%5B%22900%22%20TO%20%22999%22%5D&amp;query&amp;rows=15&amp;start=0,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider",Chrome,21,44cdd8a4-4bfd-48ae-b4f5-68dc3282f80b
1480895575532503043,search,1041,Shanghai,101.226.167.247,200,CN,CHN,China,Other,,31.0456,121.3997,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%220%22%20TO%20%22999%22%5D%7Cuser_location%3A%22%E6%9D%B1%E4%BA%AC%22&amp;query&amp;rows=15&amp;start=45,23,GET /search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%220%22%20TO%20%22999%22%5D%7Cuser_location%3A%22%E6%9D%B1%E4%BA%AC%22&amp;query&amp;rows=15&amp;start=45 HTTP/1.1,,2014-05-04T06:42:33Z,/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%220%22%20TO%20%22999%22%5D%7Cuser_location%3A%22%E6%9D%B1%E4%BA%AC%22&amp;query&amp;rows=15&amp;start=45,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider",Chrome,21,bc3fa5bc-0332-4c9b-b4ee-34c3f1a9068d
